,city,area,rooms,bathroom,parking_spaces,animal,furniture,hoa_(BRL),rent_amount_(BRL),property_tax_(BRL),fire_insurance_(BRL),target
250,2.0,90.0,3.0,1.0,0.0,0.0,1.0,145.0,1130.0,55.0,17.0,7.2063775062561035
251,4.0,173.0,3.0,3.0,3.0,0.0,1.0,3000.0,2000.0,825.0,26.0,8.674538612365723
252,1.0,91.0,3.0,2.0,2.0,0.0,1.0,700.0,2250.0,175.0,29.0,8.056743621826172
253,4.0,90.0,3.0,2.0,2.0,1.0,1.0,1710.0,1200.0,109.0,16.0,8.018296241760254
254,4.0,530.0,5.0,6.0,4.0,0.0,0.0,8300.0,15000.0,5000.0,191.0,10.257343292236328
255,0.0,155.0,1.0,4.0,0.0,1.0,1.0,1117000.0,2790.0,64.0,38.0,13.928839683532715
256,4.0,40.0,1.0,1.0,0.0,1.0,1.0,0.0,1300.0,0.0,17.0,7.183870792388916
257,4.0,296.0,4.0,5.0,3.0,0.0,1.0,0.0,15000.0,0.0,191.0,9.628458023071289
258,4.0,87.0,3.0,2.0,1.0,0.0,1.0,850.0,1400.0,200.0,18.0,7.811568260192871
259,4.0,300.0,3.0,3.0,5.0,0.0,1.0,0.0,5000.0,584.0,76.0,8.641355514526367
260,4.0,136.0,3.0,3.0,3.0,0.0,1.0,1430.0,4206.0,364.0,54.0,8.708640098571777
261,4.0,52.0,2.0,1.0,0.0,0.0,1.0,0.0,1340.0,0.0,17.0,7.213768482208252
262,2.0,94.0,2.0,2.0,2.0,0.0,1.0,600.0,2900.0,230.0,43.0,8.23589038848877
263,3.0,300.0,4.0,5.0,3.0,0.0,1.0,3850.0,12750.0,750.0,165.0,9.77115535736084
264,3.0,100.0,3.0,3.0,1.0,0.0,1.0,850.0,3229.0,100.0,42.0,8.348064422607422
265,4.0,500.0,4.0,6.0,3.0,0.0,1.0,6466.0,7300.0,2536.0,110.0,9.705707550048828
266,4.0,240.0,3.0,4.0,3.0,0.0,0.0,3600.0,4950.0,1000.0,63.0,9.170975685119629
267,0.0,308.0,2.0,3.0,3.0,0.0,1.0,0.0,2000.0,171.0,33.0,7.698482990264893
268,4.0,350.0,4.0,5.0,4.0,0.0,0.0,2700.0,4590.0,1334.0,59.0,9.06923770904541
269,4.0,75.0,2.0,2.0,0.0,0.0,1.0,570.0,1450.0,0.0,19.0,7.6207051277160645
270,4.0,155.0,3.0,2.0,3.0,0.0,0.0,2600.0,11700.0,667.0,149.0,9.623839378356934
271,4.0,260.0,3.0,5.0,4.0,0.0,1.0,2227.0,6000.0,1468.0,77.0,9.187378883361816
272,4.0,80.0,2.0,2.0,1.0,1.0,1.0,0.0,1500.0,184.0,23.0,7.443078517913818
273,3.0,85.0,3.0,1.0,1.0,0.0,1.0,810.0,1998.0,87.0,26.0,7.980023384094238
274,4.0,120.0,2.0,2.0,2.0,1.0,0.0,1400.0,3500.0,375.0,45.0,8.579416275024414
275,4.0,100.0,2.0,2.0,1.0,0.0,1.0,0.0,1970.0,0.0,30.0,7.601402282714844
276,4.0,240.0,4.0,5.0,4.0,1.0,1.0,1869.0,3500.0,717.0,45.0,8.72127628326416
277,4.0,360.0,7.0,6.0,6.0,0.0,1.0,0.0,5270.0,245.0,80.0,8.629807472229004
278,4.0,42.0,1.0,1.0,0.0,1.0,1.0,0.0,1100.0,0.0,17.0,7.019296646118164
279,4.0,33.0,1.0,1.0,1.0,0.0,0.0,600.0,2800.0,112.0,36.0,8.174421310424805
280,3.0,48.0,1.0,1.0,0.0,1.0,1.0,626.0,1020.0,53.0,14.0,7.446585178375244
281,3.0,36.0,1.0,1.0,0.0,0.0,1.0,350.0,1130.0,42.0,15.0,7.33823823928833
282,4.0,270.0,6.0,3.0,6.0,0.0,1.0,0.0,4500.0,417.0,68.0,8.514389038085938
283,1.0,75.0,2.0,1.0,1.0,0.0,1.0,670.0,1200.0,121.0,16.0,7.604894638061523
284,3.0,46.0,2.0,1.0,0.0,1.0,1.0,270.0,1600.0,0.0,21.0,7.545389652252197
285,4.0,350.0,3.0,3.0,3.0,1.0,1.0,0.0,10000.0,1292.0,151.0,9.344958305358887
286,2.0,131.0,3.0,3.0,1.0,0.0,0.0,1625.0,1750.0,121.0,26.0,8.167068481445312
287,1.0,90.0,3.0,2.0,1.0,0.0,1.0,920.0,1300.0,129.0,17.0,7.769378662109375
288,3.0,26.0,1.0,1.0,0.0,1.0,1.0,390.0,1650.0,120.0,22.0,7.688455581665039
289,3.0,44.0,1.0,1.0,0.0,0.0,0.0,400.0,1100.0,14.0,15.0,7.3330230712890625
290,4.0,70.0,2.0,2.0,0.0,0.0,1.0,0.0,1880.0,0.0,29.0,7.554858684539795
291,0.0,40.0,1.0,1.0,0.0,1.0,1.0,0.0,900.0,0.0,15.0,6.820016384124756
292,0.0,320.0,4.0,2.0,4.0,0.0,1.0,0.0,3200.0,206.0,53.0,8.14902400970459
293,4.0,213.0,2.0,2.0,3.0,0.0,1.0,0.0,5150.0,0.0,78.0,8.561975479125977
294,4.0,80.0,2.0,1.0,0.0,1.0,1.0,0.0,1100.0,0.0,14.0,7.0166096687316895
295,1.0,70.0,1.0,1.0,0.0,0.0,1.0,500.0,800.0,30.0,11.0,7.201916217803955
296,3.0,60.0,2.0,1.0,1.0,0.0,1.0,690.0,1500.0,25.0,20.0,7.712443828582764
297,4.0,270.0,4.0,4.0,4.0,0.0,1.0,4500.0,12850.0,1834.0,163.0,9.870499610900879
298,3.0,70.0,2.0,1.0,1.0,0.0,1.0,800.0,1300.0,44.0,17.0,7.678789138793945
299,2.0,300.0,6.0,2.0,2.0,0.0,1.0,0.0,6000.0,242.0,107.0,8.756210327148438
300,4.0,220.0,4.0,5.0,3.0,0.0,0.0,2050.0,12000.0,750.0,153.0,9.612533569335938
301,2.0,64.0,2.0,2.0,2.0,0.0,1.0,450.0,1600.0,34.0,24.0,7.6539692878723145
302,3.0,80.0,3.0,3.0,1.0,1.0,1.0,1100.0,1470.0,0.0,19.0,7.859413146972656
303,4.0,56.0,1.0,1.0,0.0,0.0,0.0,625.0,2500.0,81.0,32.0,8.083020210266113
304,4.0,161.0,4.0,3.0,2.0,0.0,1.0,1450.0,10000.0,467.0,127.0,9.396072387695312
305,4.0,35.0,1.0,1.0,0.0,0.0,1.0,350.0,1350.0,0.0,18.0,7.449498176574707
306,4.0,720.0,4.0,6.0,5.0,0.0,0.0,0.0,12750.0,2613.0,192.0,9.652523040771484
307,4.0,280.0,4.0,5.0,4.0,1.0,1.0,2500.0,3200.0,750.0,41.0,8.778326034545898
308,2.0,96.0,3.0,2.0,0.0,0.0,1.0,408.0,2100.0,84.0,31.0,7.87245512008667
309,1.0,236.0,3.0,4.0,4.0,0.0,1.0,1600.0,11000.0,440.0,140.0,9.486531257629395
310,4.0,81.0,3.0,2.0,1.0,0.0,1.0,204.0,1510.0,0.0,20.0,7.4587626457214355
311,4.0,62.0,2.0,1.0,1.0,0.0,1.0,580.0,1650.0,92.0,21.0,7.759613990783691
312,0.0,125.0,3.0,2.0,0.0,0.0,1.0,150.0,1200.0,69.0,16.0,7.269616603851318
313,4.0,37.0,1.0,1.0,1.0,0.0,0.0,890.0,4150.0,110.0,53.0,8.557183265686035
314,4.0,60.0,2.0,2.0,1.0,0.0,1.0,1680.0,4000.0,200.0,51.0,8.688117027282715
315,4.0,230.0,4.0,2.0,3.0,0.0,1.0,3600.0,5000.0,1551.0,64.0,9.232199668884277
316,4.0,210.0,4.0,5.0,2.0,0.0,0.0,3800.0,8500.0,0.0,108.0,9.426338195800781
317,4.0,450.0,4.0,3.0,8.0,0.0,1.0,0.0,14000.0,175.0,211.0,9.574357986450195
318,4.0,234.0,3.0,5.0,4.0,0.0,0.0,0.0,3680.0,400.0,56.0,8.327726364135742
319,0.0,135.0,4.0,3.0,2.0,1.0,1.0,868.0,2450.0,308.0,33.0,8.205218315124512
320,4.0,395.0,4.0,5.0,3.0,0.0,1.0,0.0,6000.0,122.0,91.0,8.734560012817383
321,2.0,92.0,2.0,2.0,1.0,0.0,1.0,450.0,1700.0,67.0,25.0,7.715569496154785
322,4.0,412.0,3.0,5.0,6.0,0.0,1.0,2000.0,3952.0,459.0,51.0,8.773848533630371
323,4.0,42.0,1.0,1.0,1.0,0.0,1.0,560.0,5300.0,100.0,68.0,8.704336166381836
324,4.0,33.0,1.0,1.0,0.0,1.0,0.0,385.0,3000.0,125.0,39.0,8.174702644348145
325,2.0,28.0,2.0,1.0,1.0,0.0,1.0,0.0,600.0,0.0,11.0,6.416732311248779
326,4.0,190.0,4.0,4.0,2.0,1.0,1.0,0.0,4450.0,223.0,67.0,8.464003562927246
327,4.0,165.0,4.0,3.0,3.0,0.0,0.0,2440.0,6300.0,1292.0,80.0,9.221379280090332
328,2.0,44.0,1.0,1.0,0.0,0.0,1.0,355.0,1200.0,20.0,18.0,7.374001979827881
329,4.0,60.0,2.0,1.0,1.0,0.0,1.0,603.0,1275.0,109.0,17.0,7.603399276733398
330,4.0,380.0,3.0,3.0,2.0,0.0,1.0,3580.0,11000.0,1084.0,140.0,9.667828559875488
331,3.0,73.0,2.0,1.0,0.0,0.0,1.0,375.0,830.0,120.0,11.0,7.198183536529541
332,0.0,19.0,1.0,1.0,0.0,0.0,1.0,620.0,1100.0,85.0,15.0,7.50714111328125
333,1.0,230.0,3.0,5.0,4.0,0.0,1.0,1800.0,7500.0,0.0,96.0,9.14814567565918
334,2.0,37.0,1.0,1.0,1.0,0.0,1.0,500.0,2500.0,0.0,37.0,8.018954277038574
335,4.0,124.0,3.0,2.0,3.0,0.0,1.0,1450.0,6600.0,300.0,84.0,9.040144920349121
336,3.0,115.0,3.0,2.0,1.0,0.0,0.0,1090.0,2680.0,114.0,35.0,8.273846626281738
337,1.0,600.0,3.0,3.0,4.0,0.0,1.0,0.0,5500.0,384.0,83.0,8.694167137145996
338,3.0,700.0,5.0,5.0,4.0,0.0,0.0,1380.0,15000.0,1667.0,229.0,9.813617706298828
339,2.0,35.0,1.0,1.0,0.0,0.0,1.0,100.0,815.0,17.0,12.0,6.851184844970703
340,0.0,15.0,1.0,1.0,0.0,1.0,0.0,0.0,1100.0,0.0,15.0,7.017506122589111
341,1.0,80.0,3.0,2.0,1.0,0.0,1.0,570.0,1450.0,125.0,19.0,7.68017578125
342,2.0,48.0,1.0,1.0,0.0,0.0,1.0,200.0,700.0,38.0,11.0,6.856462001800537
343,0.0,96.0,3.0,2.0,1.0,0.0,1.0,922.0,1500.0,137.0,20.0,7.855544567108154
344,4.0,150.0,3.0,2.0,1.0,0.0,0.0,1843.0,6715.0,340.0,86.0,9.103311538696289
345,0.0,105.0,3.0,2.0,2.0,1.0,1.0,1681.0,3300.0,390.0,44.0,8.597112655639648
346,0.0,204.0,4.0,4.0,4.0,1.0,0.0,2701.0,10000.0,760.0,134.0,9.517898559570312
347,3.0,125.0,3.0,1.0,2.0,0.0,1.0,1317.0,2600.0,170.0,33.0,8.323851585388184
348,3.0,50.0,2.0,1.0,0.0,1.0,1.0,490.0,2300.0,50.0,30.0,7.96241569519043
349,4.0,250.0,3.0,4.0,3.0,1.0,1.0,0.0,3740.0,234.0,57.0,8.302018165588379
350,4.0,300.0,3.0,4.0,3.0,0.0,0.0,3000.0,2000.0,1250.0,26.0,8.744647026062012
351,4.0,80.0,2.0,1.0,1.0,0.0,1.0,0.0,1500.0,55.0,23.0,7.364547252655029
352,3.0,130.0,3.0,4.0,1.0,1.0,1.0,1200.0,1400.0,334.0,19.0,7.990915298461914
353,4.0,120.0,2.0,3.0,0.0,0.0,1.0,904.0,3300.0,195.0,42.0,8.398859977722168
354,4.0,540.0,3.0,3.0,4.0,0.0,1.0,6200.0,15000.0,3500.0,191.0,10.122262001037598
355,4.0,23.0,1.0,1.0,0.0,0.0,1.0,392.0,2100.0,41.0,27.0,7.848153114318848
356,4.0,15.0,1.0,1.0,0.0,1.0,0.0,0.0,2500.0,0.0,32.0,7.837159633636475
357,4.0,72.0,1.0,2.0,2.0,0.0,1.0,900.0,4000.0,200.0,51.0,8.547140121459961
358,3.0,95.0,3.0,2.0,2.0,0.0,1.0,985.0,2300.0,122.0,30.0,8.142644882202148
359,4.0,330.0,4.0,5.0,4.0,0.0,1.0,2870.0,10000.0,1119.0,127.0,9.555418014526367
360,4.0,75.0,2.0,2.0,2.0,1.0,0.0,1600.0,6600.0,400.0,84.0,9.069353103637695
361,4.0,53.0,1.0,1.0,1.0,0.0,1.0,690.0,4398.0,200.0,56.0,8.583916664123535
362,4.0,178.0,3.0,2.0,1.0,1.0,1.0,1200.0,1900.0,180.0,25.0,8.103494644165039
363,4.0,150.0,3.0,2.0,0.0,0.0,1.0,0.0,4000.0,24.0,61.0,8.315321922302246
364,4.0,50.0,2.0,1.0,1.0,0.0,1.0,520.0,1200.0,30.0,16.0,7.477038383483887
365,4.0,150.0,3.0,2.0,1.0,1.0,1.0,0.0,2500.0,59.0,38.0,7.862497329711914
366,2.0,25.0,1.0,1.0,0.0,0.0,0.0,286.0,984.0,11.0,15.0,7.167809009552002
367,4.0,210.0,3.0,4.0,4.0,1.0,1.0,3150.0,12000.0,1155.0,153.0,9.708748817443848
368,0.0,75.0,3.0,2.0,1.0,0.0,1.0,600.0,1500.0,75.0,20.0,7.694392681121826
369,0.0,200.0,2.0,4.0,3.0,0.0,1.0,1897.0,15000.0,827.0,200.0,9.793728828430176
370,4.0,350.0,4.0,4.0,0.0,0.0,1.0,0.0,8000.0,989.0,121.0,9.11723804473877
371,2.0,49.0,2.0,1.0,1.0,0.0,1.0,360.0,1150.0,30.0,17.0,7.351158142089844
372,2.0,40.0,1.0,1.0,0.0,1.0,0.0,0.0,2000.0,0.0,30.0,7.616283416748047
373,4.0,45.0,1.0,1.0,1.0,1.0,0.0,1900.0,4200.0,350.0,54.0,8.780326843261719
374,4.0,46.0,1.0,1.0,1.0,1.0,0.0,900.0,7600.0,118.0,97.0,9.072916030883789
375,4.0,80.0,2.0,2.0,2.0,0.0,1.0,2000.0,11000.0,0.0,140.0,9.483492851257324
376,4.0,30.0,1.0,1.0,0.0,0.0,0.0,400.0,2850.0,0.0,37.0,8.098034858703613
377,4.0,80.0,2.0,2.0,2.0,0.0,1.0,50.0,2200.0,173.0,34.0,7.807103157043457
378,3.0,105.0,2.0,2.0,1.0,0.0,1.0,1780.0,1530.0,134.0,20.0,8.150467872619629
379,0.0,105.0,3.0,2.0,2.0,0.0,1.0,1170.0,2000.0,219.0,27.0,8.136518478393555
380,4.0,114.0,3.0,1.0,0.0,0.0,1.0,0.0,2570.0,150.0,39.0,7.922986030578613
381,4.0,200.0,3.0,3.0,4.0,0.0,1.0,0.0,7000.0,425.0,106.0,8.926916122436523
382,2.0,120.0,3.0,3.0,2.0,0.0,1.0,800.0,3000.0,167.0,44.0,8.29704475402832
383,4.0,60.0,2.0,2.0,1.0,0.0,1.0,647.0,4000.0,21.0,51.0,8.459564208984375
384,4.0,90.0,2.0,1.0,1.0,0.0,1.0,1000.0,3000.0,50.0,39.0,8.316300392150879
385,3.0,53.0,2.0,1.0,0.0,1.0,1.0,535.0,1800.0,50.0,24.0,7.787382125854492
386,4.0,80.0,2.0,2.0,5.0,0.0,1.0,0.0,3000.0,59.0,46.0,8.041090965270996
387,1.0,87.0,4.0,2.0,2.0,0.0,1.0,784.0,1600.0,106.0,21.0,7.828834533691406
388,3.0,110.0,3.0,1.0,1.0,0.0,1.0,557.0,5000.0,188.0,65.0,8.667508125305176
389,0.0,113.0,4.0,2.0,1.0,0.0,1.0,1587.0,4000.0,429.0,54.0,8.711278915405273
390,4.0,170.0,3.0,2.0,2.0,1.0,1.0,2199.0,5000.0,423.0,64.0,8.947285652160645
391,4.0,150.0,3.0,2.0,0.0,1.0,1.0,700.0,3000.0,42.0,39.0,8.238008499145508
392,2.0,60.0,2.0,2.0,1.0,0.0,1.0,469.0,1500.0,51.0,22.0,7.6221747398376465
393,2.0,43.0,1.0,1.0,0.0,1.0,0.0,290.0,2100.0,66.0,31.0,7.819234371185303
394,4.0,130.0,3.0,2.0,2.0,0.0,0.0,800.0,3500.0,0.0,45.0,8.3770112991333
395,4.0,69.0,3.0,2.0,0.0,0.0,0.0,650.0,1900.0,185.0,25.0,7.923348426818848
396,1.0,306.0,3.0,2.0,2.0,0.0,1.0,0.0,2500.0,422.0,38.0,7.993282318115234
397,4.0,187.0,3.0,2.0,3.0,0.0,1.0,500.0,3500.0,193.0,53.0,8.353967666625977
398,4.0,385.0,3.0,4.0,3.0,0.0,1.0,0.0,9000.0,1500.0,136.0,9.272469520568848
399,4.0,355.0,4.0,4.0,3.0,0.0,1.0,0.0,7300.0,660.0,110.0,8.99603271484375
400,2.0,90.0,2.0,1.0,1.0,0.0,1.0,405.0,1100.0,380.0,17.0,7.551187038421631
401,4.0,190.0,3.0,4.0,4.0,0.0,1.0,0.0,5000.0,275.0,76.0,8.585226058959961
402,1.0,181.0,2.0,1.0,2.0,0.0,1.0,0.0,1400.0,132.0,22.0,7.349230766296387
403,4.0,350.0,3.0,5.0,4.0,0.0,1.0,4000.0,3490.0,1750.0,45.0,9.136262893676758
404,0.0,168.0,5.0,3.0,2.0,0.0,1.0,1443.0,2900.0,408.0,39.0,8.474493980407715
405,3.0,73.0,2.0,1.0,0.0,0.0,1.0,1600.0,2800.0,204.0,37.0,8.442900657653809
406,4.0,378.0,5.0,5.0,4.0,0.0,1.0,4000.0,3000.0,2000.0,39.0,9.109414100646973
407,1.0,60.0,2.0,1.0,1.0,0.0,1.0,0.0,1300.0,180.0,20.0,7.313886642456055
408,0.0,362.0,4.0,5.0,0.0,1.0,1.0,4138.0,15000.0,1975.0,200.0,9.966979026794434
409,4.0,90.0,3.0,2.0,0.0,0.0,1.0,0.0,1700.0,136.0,26.0,7.529943466186523
410,3.0,42.0,1.0,1.0,0.0,1.0,0.0,500.0,1973.0,79.0,26.0,7.855156898498535
411,3.0,56.0,2.0,1.0,1.0,0.0,1.0,568.0,1000.0,88.0,13.0,7.420578956604004
412,4.0,16.0,1.0,1.0,0.0,1.0,1.0,0.0,850.0,30.0,11.0,6.793466091156006
413,4.0,90.0,2.0,2.0,2.0,1.0,0.0,1400.0,10000.0,0.0,127.0,9.352794647216797
414,0.0,67.0,1.0,1.0,0.0,0.0,1.0,375.0,850.0,55.0,12.0,7.16472053527832
415,4.0,488.0,4.0,3.0,3.0,0.0,1.0,14130.0,6400.0,1214.0,82.0,9.990628242492676
416,3.0,30.0,1.0,1.0,0.0,0.0,1.0,850.0,1100.0,60.0,15.0,7.613818645477295
417,4.0,290.0,6.0,3.0,4.0,0.0,1.0,0.0,8000.0,1525.0,121.0,9.174402236938477
418,4.0,266.0,3.0,3.0,4.0,0.0,1.0,4700.0,6400.0,1500.0,82.0,9.447859764099121
419,1.0,47.0,2.0,1.0,1.0,0.0,1.0,260.0,900.0,25.0,12.0,7.088408946990967
420,3.0,590.0,6.0,6.0,2.0,0.0,0.0,750.0,8000.0,975.0,122.0,9.195023536682129
421,4.0,900.0,4.0,9.0,8.0,0.0,1.0,0.0,15000.0,5700.0,226.0,9.948987007141113
422,4.0,86.0,2.0,1.0,1.0,0.0,1.0,0.0,2200.0,110.0,34.0,7.760040760040283
423,4.0,290.0,3.0,3.0,2.0,0.0,0.0,0.0,15000.0,1000.0,226.0,9.69467830657959
424,2.0,84.0,3.0,2.0,2.0,0.0,1.0,750.0,3300.0,100.0,49.0,8.342840194702148
425,4.0,160.0,3.0,1.0,2.0,0.0,1.0,0.0,5000.0,225.0,76.0,8.575839042663574
426,4.0,37.0,1.0,1.0,0.0,1.0,0.0,470.0,3500.0,127.0,45.0,8.329174995422363
427,1.0,73.0,3.0,1.0,1.0,0.0,1.0,308.0,850.0,46.0,11.0,7.1033220291137695
428,4.0,350.0,4.0,5.0,5.0,0.0,0.0,2400.0,15000.0,2400.0,191.0,9.903037071228027
429,3.0,57.0,1.0,1.0,0.0,0.0,1.0,200.0,1100.0,10.0,15.0,7.189922332763672
430,1.0,48.0,1.0,1.0,0.0,0.0,1.0,350.0,650.0,21.0,9.0,6.938284397125244
431,3.0,30.0,1.0,1.0,0.0,0.0,1.0,390.0,800.0,25.0,11.0,7.112327575683594
432,1.0,198.0,6.0,3.0,4.0,0.0,1.0,0.0,2000.0,145.0,31.0,7.685703277587891
433,2.0,47.0,1.0,1.0,0.0,1.0,1.0,300.0,1000.0,59.0,15.0,7.2262091636657715
434,2.0,60.0,2.0,1.0,1.0,0.0,1.0,250.0,800.0,22.0,12.0,6.989335060119629
435,4.0,230.0,3.0,3.0,0.0,0.0,0.0,1700.0,5000.0,109.0,64.0,8.835501670837402
436,0.0,90.0,2.0,1.0,1.0,1.0,1.0,0.0,1520.0,0.0,25.0,7.34342622756958
437,3.0,129.0,3.0,2.0,1.0,0.0,0.0,1200.0,3255.0,167.0,42.0,8.447843551635742
438,4.0,240.0,4.0,4.0,4.0,0.0,1.0,1980.0,6672.0,417.0,85.0,9.122055053710938
439,2.0,55.0,1.0,1.0,0.0,0.0,1.0,700.0,1020.0,29.0,15.0,7.475905895233154
440,2.0,52.0,1.0,1.0,0.0,0.0,1.0,150.0,1200.0,42.0,18.0,7.252053737640381
441,4.0,250.0,3.0,4.0,3.0,0.0,1.0,1610.0,6000.0,1089.0,77.0,9.079890251159668
442,4.0,200.0,3.0,2.0,2.0,0.0,1.0,2573.0,10000.0,1121.0,127.0,9.533944129943848
443,0.0,312.0,4.0,3.0,3.0,0.0,1.0,1498.0,2300.0,463.0,31.0,8.364741325378418
444,4.0,230.0,5.0,5.0,3.0,0.0,1.0,0.0,9900.0,620.0,149.0,9.275284767150879
445,4.0,72.0,2.0,2.0,2.0,0.0,1.0,750.0,2480.0,209.0,32.0,8.152485847473145
446,4.0,55.0,2.0,1.0,0.0,0.0,0.0,620.0,2400.0,24.0,31.0,8.03138542175293
447,3.0,72.0,2.0,2.0,1.0,1.0,0.0,914.0,3600.0,133.0,47.0,8.454253196716309
448,4.0,50.0,2.0,1.0,0.0,0.0,1.0,0.0,1200.0,83.0,19.0,7.172424793243408
449,4.0,17.0,1.0,1.0,0.0,0.0,1.0,0.0,2700.0,5.0,35.0,7.916078090667725
450,0.0,160.0,3.0,3.0,2.0,0.0,1.0,150.0,2400.0,263.0,32.0,7.953669548034668
451,4.0,214.0,4.0,4.0,3.0,0.0,1.0,2638.0,6520.0,1187.0,83.0,9.252537727355957
452,3.0,65.0,1.0,1.0,0.0,0.0,1.0,300.0,1800.0,30.0,24.0,7.675546169281006
453,4.0,136.0,3.0,2.0,1.0,1.0,0.0,1300.0,6500.0,267.0,47.0,9.001469612121582
454,2.0,70.0,2.0,2.0,1.0,0.0,1.0,440.0,1900.0,57.0,28.0,7.793999195098877
455,2.0,38.0,1.0,1.0,0.0,0.0,1.0,340.0,650.0,350.0,10.0,7.2086005210876465
456,4.0,450.0,8.0,5.0,5.0,0.0,1.0,0.0,8000.0,1000.0,121.0,9.118444442749023
457,3.0,67.0,2.0,1.0,1.0,0.0,1.0,1217.0,2200.0,130.0,29.0,8.182279586791992
458,4.0,20.0,1.0,1.0,0.0,1.0,1.0,0.0,1100.0,35.0,14.0,7.0475172996521
459,4.0,41.0,1.0,1.0,0.0,0.0,1.0,290.0,1530.0,60.0,20.0,7.550135135650635
460,4.0,50.0,2.0,1.0,1.0,0.0,1.0,500.0,1550.0,7.0,20.0,7.639161109924316
461,4.0,205.0,3.0,3.0,3.0,0.0,1.0,0.0,5525.0,575.0,84.0,8.72988224029541
462,4.0,100.0,3.0,2.0,1.0,0.0,1.0,0.0,3300.0,500.0,50.0,8.256088256835938
463,4.0,190.0,3.0,4.0,4.0,0.0,0.0,2849.0,15000.0,1160.0,191.0,9.862717628479004
464,0.0,45.0,2.0,1.0,0.0,0.0,1.0,0.0,1350.0,0.0,23.0,7.2254815101623535
465,1.0,57.0,1.0,1.0,1.0,0.0,1.0,605.0,800.0,66.0,11.0,7.301822185516357
466,2.0,88.0,1.0,2.0,2.0,0.0,1.0,340.0,1600.0,40.0,24.0,7.603399276733398
467,4.0,70.0,1.0,1.0,1.0,0.0,0.0,459.0,3400.0,80.0,44.0,8.29004192352295
468,4.0,76.0,2.0,2.0,0.0,0.0,0.0,646.0,2800.0,0.0,36.0,8.155649185180664
469,3.0,36.0,1.0,1.0,0.0,0.0,1.0,450.0,1370.0,29.0,18.0,7.532623767852783
470,2.0,61.0,2.0,2.0,2.0,0.0,1.0,445.0,2500.0,42.0,37.0,8.014666557312012
471,4.0,280.0,4.0,3.0,6.0,0.0,0.0,0.0,12500.0,706.0,188.0,9.502338409423828
472,4.0,480.0,5.0,6.0,3.0,0.0,1.0,0.0,5000.0,1000.0,76.0,8.712265968322754
473,1.0,45.0,1.0,1.0,1.0,0.0,0.0,0.0,1950.0,0.0,25.0,7.58882999420166
474,4.0,42.0,1.0,1.0,0.0,0.0,0.0,1290.0,1500.0,184.0,20.0,8.00469970703125
475,2.0,62.0,2.0,1.0,0.0,0.0,1.0,352.0,736.0,28.0,11.0,7.028201580047607
476,4.0,38.0,2.0,1.0,0.0,0.0,1.0,90.0,1500.0,0.0,20.0,7.384610176086426
477,4.0,44.0,1.0,1.0,1.0,1.0,0.0,578.0,2400.0,0.0,31.0,8.009695053100586
478,4.0,75.0,3.0,2.0,2.0,0.0,1.0,630.0,2800.0,167.0,36.0,8.198089599609375
479,3.0,66.0,2.0,1.0,1.0,0.0,1.0,650.0,1250.0,0.0,17.0,7.559038162231445
480,4.0,125.0,3.0,3.0,2.0,0.0,1.0,0.0,2800.0,38.0,43.0,7.966239929199219
481,1.0,62.0,2.0,1.0,2.0,0.0,1.0,609.0,1500.0,90.0,20.0,7.705262660980225
482,4.0,77.0,2.0,1.0,1.0,0.0,1.0,1148.0,3100.0,464.0,40.0,8.466530799865723
483,4.0,136.0,2.0,4.0,2.0,0.0,1.0,1540.0,4800.0,242.0,61.0,8.801469802856445
484,4.0,200.0,4.0,2.0,1.0,0.0,1.0,2115.0,5000.0,328.0,64.0,8.923724174499512
485,4.0,35.0,1.0,1.0,0.0,1.0,1.0,250.0,1305.0,0.0,17.0,7.360739707946777
486,4.0,250.0,4.0,3.0,2.0,0.0,0.0,10.0,4500.0,100.0,68.0,8.45083999633789
487,4.0,90.0,2.0,2.0,2.0,0.0,0.0,0.0,4100.0,0.0,62.0,8.333991050720215
488,1.0,72.0,2.0,2.0,1.0,0.0,1.0,480.0,850.0,9.0,11.0,7.2086005210876465
489,4.0,168.0,3.0,3.0,5.0,0.0,1.0,1675.0,3500.0,184.0,45.0,8.59507942199707
490,2.0,360.0,3.0,4.0,3.0,0.0,0.0,4000.0,13200.0,500.0,193.0,9.79205322265625
491,1.0,38.0,1.0,1.0,1.0,0.0,1.0,500.0,740.0,30.0,10.0,7.155396461486816
492,4.0,23.0,1.0,1.0,1.0,0.0,1.0,487.0,2300.0,59.0,30.0,7.964503288269043
493,2.0,440.0,3.0,3.0,3.0,1.0,1.0,100.0,10500.0,84.0,154.0,9.291090965270996
494,4.0,120.0,3.0,3.0,2.0,0.0,0.0,1200.0,3500.0,109.0,45.0,8.487764358520508
495,3.0,90.0,2.0,2.0,0.0,0.0,1.0,830.0,2500.0,84.0,33.0,8.145549774169922
496,2.0,125.0,4.0,2.0,0.0,0.0,1.0,1006.0,1632.0,150.0,14.0,7.938445568084717
497,4.0,200.0,3.0,4.0,3.0,0.0,0.0,1800.0,5058.0,1200.0,65.0,9.002577781677246
498,4.0,190.0,3.0,3.0,2.0,0.0,1.0,1800.0,3260.0,292.0,42.0,8.593228340148926
499,0.0,123.0,3.0,2.0,1.0,0.0,1.0,363.0,2600.0,143.0,35.0,8.05261516571045
500,1.0,53.0,2.0,1.0,1.0,0.0,1.0,284.0,2000.0,41.0,26.0,7.763021469116211
